genes_ens	genes_symb	DMSO_24h_1	DMSO_24h_2	DMSO_24h_3	DMSO_24h_4	Enz_1uM_24h_1	Enz_1uM_24h_2	Enz_1uM_24h_3	Enz_1uM_24h_4	siCon_48h_1	siCon_48h_2	siCon_48h_3	siCon_48h_4	siAR_48h_1	siAR_48h_2	siAR_48h_3	siAR_48h_4
ENSG00000116017	ARID3A	13.59983232	11.33633475	12.13631989	14.70432762	11.8832918	10.76747924	10.40734523	13.70329266	13.28667124	13.05277249	12.11167151	18.99119129	10.78649804	10.69957121	5.431776877	11.80755319
ENSG00000116030	SUMO1	186.1537332	101.3042263	91.7552687	88.04986596	99.2706569	88.45898329	94.50241159	83.46550985	121.2478241	119.4786675	127.2234402	111.8016993	101.2852166	118.6983681	148.2381289	135.0959942
ENSG00000116044	NFE2L2	71.08564838	54.66547998	55.63945687	50.98087239	53.85702422	56.3221991	55.14963744	47.66647735	62.37508421	68.06906354	63.66260947	47.04094243	53.93249021	43.13264643	76.53867417	39.44225214
ENSG00000116062	MSH6	130.404066	102.1411369	106.4126599	93.77310725	89.40266021	94.5467504	88.32305036	87.39946946	71.10314858	78.54563093	75.26538721	68.65434841	61.75270129	64.0636826	106.3640672	71.5361866
ENSG00000116095	PLEKHA3	37.90591562	27.42784347	26.20741541	19.45902038	25.71238576	29.403501	26.57589943	24.06271965	33.35566	34.06315627	32.00941755	30.98981005	27.99096242	27.21703426	44.44181081	28.26276029
ENSG00000116096	SPR	36.94138851	33.05796945	39.34043789	42.88028472	34.05153789	34.3731068	34.05617881	38.81506821	42.36168821	47.45942277	39.1339302	49.74261818	41.85161241	49.68613379	22.41842456	47.41863115
ENSG00000116117	PARD3B	8.777196747	7.950650881	8.384027747	7.572288473	8.30440567	8.57257001	9.292272526	9.048107116	5.392498367	5.610402209	6.310282633	5.562273598	8.898860885	11.16767745	9.875957958	6.406225665
ENSG00000116120	FARSB	141.3996751	146.8397723	135.3756648	119.7478177	129.5000834	126.6007078	118.8481656	106.4136076	138.6483601	146.9009395	140.4037886	111.8016993	121.9952929	106.1932442	134.2142686	85.47914834
ENSG00000116127	ALMS1	9.934629285	11.86891423	10.26017382	11.79868204	12.47398174	13.95630963	11.70826338	12.85093475	8.839249901	6.469137241	9.160087693	5.721195701	11.002228	5.617274883	11.45611123	6.971480871
ENSG00000116128	BCL9	29.99679328	51.08958916	48.07624303	49.924274	62.16142989	63.98367471	57.84439648	67.00844546	52.31279344	43.45199262	48.54846477	51.96752762	52.63811045	44.73758211	35.15841033	57.90725552
ENSG00000116133	DHCR24	1093.098579	1442.795866	1451.902539	1494.206225	880.1627616	900.5339849	875.7502242	987.2271656	1453.917627	1476.337267	1411.671292	1628.395326	764.8705762	762.67881	511.0808243	838.7131131
ENSG00000116138	DNAJC16	25.1741577	28.91145775	28.96300495	31.08160268	31.58453872	33.00646521	31.0826516	30.09479106	34.02277321	34.29215228	35.87701013	27.73190694	32.14376417	25.74584322	34.07205495	30.58658724
ENSG00000116141	MARK1	17.07212994	12.66778346	10.7878399	11.18233298	14.48927684	16.15121886	15.61101784	13.63772667	9.450770335	9.217089344	9.007419565	7.707721986	12.56627022	11.90327297	15.70277315	10.55143051
ENSG00000116151	MORN1	6.751689805	12.28736954	12.66398597	16.37727507	11.95278473	13.128042	10.73257477	14.42451859	10.45144013	11.10630641	10.48321147	12.07807981	9.492118277	10.43208193	4.839219399	13.44051267
ENSG00000116161	CACYBP	310.577731	212.65138	210.3042485	195.9990016	199.9311725	180.0239702	203.5472297	178.4706346	269.9028822	261.7996868	267.2201138	266.9096717	244.3141807	262.4738562	306.3522159	253.611169
ENSG00000116171	SCP2	174.5794078	117.8902731	119.3697937	114.288726	123.8364092	115.9574687	110.438659	106.4791736	128.3636983	124.2303346	134.3479528	104.8885879	129.9773014	104.4545639	194.7538909	115.3748681
ENSG00000116191	RALGPS2	21.89476551	16.39583986	14.89190943	13.64772922	17.68595182	17.31079355	16.12209283	16.12923442	11.8412593	13.11002149	12.46789714	10.96562509	15.20896224	13.84257025	24.39361616	18.02536045
ENSG00000116198	CEP104	52.27736964	52.23083091	52.18031255	58.02486167	49.06201174	54.70707721	48.18043305	49.1089292	50.58941767	52.32558795	50.8384867	51.33183921	57.54596706	45.80753923	54.12024961	58.15848006
ENSG00000116199	FAM20B	82.46706834	70.71894731	62.67500463	60.40220805	63.48179565	75.41376806	69.83142803	62.54995789	67.43402598	62.22966532	66.41063578	54.74866442	59.27180674	49.75300611	74.36596342	65.31837933
ENSG00000116205	TCEANC2	18.80827874	21.37926218	17.41298071	15.76092601	19.73599339	18.63602176	20.86115182	19.73536407	22.23710667	21.92636782	20.45752918	22.4080165	26.37298771	21.59975937	22.41842456	25.24806586
ENSG00000116209	TMEM59	258.8790777	145.6604891	162.9315602	159.0180579	170.0492107	153.8921264	160.3381624	161.3579102	165.110517	162.071925	171.3954186	160.6702459	230.0220708	243.4821173	293.7109897	251.8525972
ENSG00000116212	LRRC42	38.77399003	28.11258852	33.77062925	30.55330349	32.10573573	28.2853397	30.24634707	31.66837491	36.85800431	33.03267423	35.62256325	33.45310264	36.24263342	46.00815619	42.86165754	31.65429152
ENSG00000116213	WRAP73	24.20963059	21.91184166	24.91756498	26.67910939	20.29193687	21.4935451	22.20853134	21.24338193	25.6838582	30.22747313	26.51336493	26.85783537	26.69658266	31.49686274	14.0238603	26.4413824
ENSG00000116221	MRPL37	217.1150536	208.9233236	239.0913647	218.6278172	206.289776	194.9327876	207.3570614	195.5177929	252.6691245	265.9788639	255.1084423	274.0611663	228.835556	310.4881819	217.9623921	224.5947351
ENSG00000116237	ICMT	162.2334608	179.5173278	181.9275392	174.3387346	159.1735664	150.8275361	151.9751172	152.1786711	87.78097858	90.22442737	86.81727558	82.95733766	140.2244746	128.6623438	130.6589238	128.6269624
ENSG00000116251	RPL22	429.0216608	370.3709903	350.839315	295.8475496	356.0817963	314.7417009	332.8027405	297.079517	409.2183555	402.918477	388.8457226	371.08311	435.0733985	511.3726313	504.5626921	470.4807496
ENSG00000116260	QSOX1	70.89274296	101.8368058	104.3019955	129.9616022	141.2791358	146.9346782	147.5612877	170.6682813	117.2451449	126.3485477	108.394371	153.9955176	126.6874195	128.929833	54.61404751	135.472831
ENSG00000116266	STXBP3	73.30406074	53.48619684	46.43461522	44.20103271	52.46716553	49.28192421	50.41057845	40.19195407	53.03549941	44.42522566	51.29649108	38.53860993	47.73025384	44.93819907	90.56253447	45.78567167
ENSG00000116273	PHF13	22.95574534	26.13443615	27.73178409	22.89296515	24.70473821	25.51064312	25.18205855	27.6032833	16.95579384	20.78138778	19.08351603	19.9447239	21.95052352	19.52671745	17.48044559	20.22357514
ENSG00000116285	ERRFI1	43.98243645	35.72086688	37.40566226	33.81114853	30.2294265	29.15502071	30.61803797	29.17686715	46.86470231	49.74938286	51.60182734	50.61668974	38.83139295	41.3939661	41.577783	41.89169136
ENSG00000116288	PARK7	542.7394076	353.632778	374.1738817	361.7968992	340.3069001	305.42369	337.9599518	344.2214664	439.0716712	458.5645071	431.2365728	518.7217436	433.6172213	556.2439581	480.2678355	570.8449517
ENSG00000116299	KIAA1324	3.85810846	4.374760054	3.869551268	3.874194102	5.698420627	5.176672711	6.643974856	5.245279488	2.946416634	4.121928154	2.697136932	3.655208365	8.737063414	8.626529285	5.728055616	7.536736077
ENSG00000116337	AMPD2	46.49020695	71.06131984	71.3521802	76.86753298	73.34979234	70.36133549	68.94866214	80.05607818	58.48359054	63.48914337	58.11566748	63.64830217	76.90773104	78.24061445	43.55297459	80.95710669
ENSG00000116350	SRSF4	96.25980608	116.71099	110.575359	105.8359389	125.4694932	120.2644604	110.6709658	113.4291689	104.7923652	111.2348111	111.091508	101.3923016	93.19534309	95.56054534	96.68562841	105.953948
ENSG00000116353	MECR	25.84932668	31.04177569	31.54270579	34.16334799	30.92435584	28.40957984	30.19988571	32.38960084	28.07434717	32.1739392	30.17740001	37.34669416	28.74601728	30.56065026	20.54199255	23.61510637
ENSG00000116406	EDEM3	83.04578461	62.95850339	55.34630905	52.91796944	53.82227775	58.10297451	52.17611023	53.69854876	72.65974604	60.91293827	78.2678604	64.60183479	63.42460849	46.34251779	99.05585832	70.21725778
ENSG00000116455	WDR77	41.66757137	40.81841338	49.48335258	49.6601244	43.36359111	38.92857879	43.16260588	39.73299212	53.59142707	52.44008596	51.44915921	50.29884554	41.15049003	54.36719619	32.68942084	42.3313343
ENSG00000116459	ATP5F1	328.8072935	242.2475828	271.2789957	223.4705598	246.3177063	214.6869707	247.917831	185.9451578	323.2719382	312.8085477	338.6687978	266.9891327	331.0376249	358.2350184	462.1948324	261.6503541
ENSG00000116473	RAP1A	79.76639241	48.65494008	41.62699091	34.16334799	42.56442237	43.1941571	44.69583085	35.73346651	55.25921007	54.73004604	58.57367186	45.4517214	55.17293749	51.22419715	91.25385153	49.67965197
ENSG00000116478	HDAC1	180.1736651	192.9459391	212.7080606	190.2757603	190.9665839	186.7743514	191.5137368	178.9295965	218.8131296	224.8168314	221.2161178	205.0095126	224.7366867	217.6025294	191.7911035	208.0139157
ENSG00000116489	CAPZA1	375.2975005	279.7944365	264.6538549	243.2817796	266.3664179	261.7325723	262.5996216	233.6772012	317.3791049	291.2829229	332.205847	251.3353056	303.100595	267.0880462	416.962945	270.8200497
ENSG00000116497	S100PBP	42.82500391	44.28018003	42.44780482	41.20733727	44.71870334	45.72037339	42.79091498	44.65044164	46.64233124	45.5702057	47.83601351	45.4517214	39.85611027	43.73449731	43.0591767	42.1429159
ENSG00000116514	RNF19B	28.45354989	20.27606182	20.5789772	22.36466595	21.78603496	19.4642894	19.93192457	21.96460786	21.45880794	26.96428001	25.90269242	30.51304374	26.48085269	25.41148161	30.41795051	33.72689394
ENSG00000116521	SCAMP3	78.22314903	96.32080398	104.5365138	114.9050751	91.93915231	86.84386141	92.8762639	96.97210453	120.0247833	114.8987473	110.684393	131.1107348	92.17062577	119.1664743	48.58971315	95.65374204
ENSG00000116525	TRIM62	10.031082	12.43953511	13.30891118	14.79237748	13.02992521	14.53609697	14.44948378	14.88348055	8.894842668	7.213374269	7.226291402	9.773709322	12.18874279	10.63269889	7.999525946	15.07347215
ENSG00000116539	ASH1L	58.16098504	64.51820045	55.69808643	54.94311636	66.7132171	76.24203569	73.36249159	68.38533132	40.30475584	43.73823763	39.89727084	31.86388161	57.00664215	38.7190733	77.82254871	51.37541759
ENSG00000116560	SFPQ	570.035525	512.7218784	444.1189524	447.4694188	538.9871998	527.5650694	495.6962779	512.07041	478.9872777	453.7555909	483.8052983	514.1130026	476.925011	484.556831	557.3990671	569.8400535
ENSG00000116574	RHOU	83.23869003	72.08843742	74.86995408	71.40844129	34.71172077	30.10752849	35.54294241	30.684885	54.81446794	58.16498617	54.50252177	46.72309822	26.53478518	22.33535489	38.51623604	25.31087199
ENSG00000116580	GON4L	26.8138538	38.3837643	39.04729007	32.93064987	39.92369086	45.30623957	42.27983999	47.20751539	35.63496344	34.52114829	35.21544824	32.10226477	37.15948576	35.3754573	39.01003393	33.41286327
ENSG00000116584	ARHGEF2	20.9302384	26.74309842	28.72848669	32.40235067	37.14397348	41.41338169	43.72014224	45.24053558	19.06831897	17.23194964	18.62551164	18.99119129	32.46735911	22.66971649	19.75191592	33.72689394
ENSG00000116586	LAMTOR2	42.43919306	39.14459214	45.55517175	42.26393566	38.74231097	34.1660399	38.60939235	39.33959616	39.69323541	51.46685292	41.37306275	49.58369608	51.50552815	81.91859205	35.35592949	46.97898821
ENSG00000116604	MEF2D	20.1586167	32.33518301	31.48407623	36.10044504	32.93965094	34.08321313	31.0826516	41.17544398	33.74480937	32.86092723	32.72186882	33.61202474	33.5999414	31.89809666	14.5176582	35.61107796
ENSG00000116641	DOCK7	68.67433059	67.78976015	62.20596811	56.26386435	65.70556955	69.61589462	66.7649781	60.3862801	56.20428711	52.49733496	60.30391065	43.06788986	58.30102192	37.0472653	74.9585209	42.39414043
ENSG00000116649	SRM	307.4912443	345.9103754	411.8140622	441.9222773	328.3541154	307.6185992	326.5769179	351.7615556	434.5686571	480.8916179	407.4712342	560.1209513	321.4915742	419.2894466	165.2247766	364.3383832
ENSG00000116661	FBXO2	12.92466334	16.35779846	18.17516505	23.33321448	21.12585208	20.95517114	20.72176773	26.55422741	12.23040867	14.94198956	14.85969781	23.59993227	31.28084432	40.19026434	14.22137946	36.61597611
ENSG00000116663	FBXO6	7.233953363	4.907339539	7.328695583	7.132039143	6.0458853	4.182751551	4.785520351	6.884429328	6.949095834	4.866165182	5.292495112	6.436345164	7.388751159	7.757189125	3.752864024	7.850766747
ENSG00000116667	C1ORF21	82.1777102	66.49635283	69.88644108	63.83615282	52.01546146	56.52926601	51.8508807	49.37119318	71.10314858	65.43560944	74.55293595	65.79375056	63.04708106	65.53487364	74.56348258	59.72863341
ENSG00000116668	SWT1	2.121959653	3.271559693	2.814219104	2.465396247	2.258520371	2.609043047	3.159372659	2.360375769	4.002679201	3.434940128	4.529154471	2.701675748	3.991004276	3.878594562	6.913170571	3.077500565
ENSG00000116670	MAD2L2	33.08328005	37.24252255	43.09273003	41.20733727	37.31770581	32.92363844	36.98324465	38.29054026	43.52913631	47.45942277	37.70902767	52.20591077	39.31678537	48.95053827	28.24523976	44.15271218
ENSG00000116675	DNAJC6	1.736148807	2.434649074	2.403812151	2.377346381	3.544139658	2.567629665	2.787681758	3.147167693	1.1674481	1.316727049	1.577570658	1.032993668	1.564042216	1.805552641	2.864027808	4.647653914
ENSG00000116679	IVNS1ABP	50.05895727	46.06812544	47.66583607	40.50293834	41.55677482	41.95175565	44.83521494	40.84761401	31.8546553	28.45275406	33.48520946	27.81136799	30.09432954	24.54214145	42.96041712	29.89571977
ENSG00000116685	KIAA2013	84.10676443	87.875615	99.61163037	115.609474	82.38387382	78.43694492	78.65908693	92.51361697	99.67783065	101.9604728	93.28022634	145.254802	82.6785075	118.1633895	47.30583862	88.43103663
ENSG00000116688	MFN2	179.9807597	237.3782847	234.8700361	236.1497405	222.5163762	224.4605288	218.8794794	238.0701228	223.0381799	230.7707276	213.3282645	244.0248889	161.4738757	154.7425486	124.9308682	174.3498279
ENSG00000116691	MIIP	18.13310976	24.08020099	26.85234062	34.77969705	22.79368251	21.07941128	21.18638136	27.20988734	29.74213017	26.907031	23.25644487	46.72309822	19.41569648	27.6851405	7.999525946	22.35898369
ENSG00000116698	SMG7	87.77196747	117.5479006	105.7091051	106.5403378	123.6279304	124.9441726	118.1512452	123.6574639	106.6269265	101.6169788	98.57272145	93.28727435	119.6761958	89.80952581	95.89555177	113.0510412
ENSG00000116717	GADD45A	27.00675922	18.67832336	16.65079637	21.66026703	20.152951	18.63602176	18.81685187	19.27640212	23.348962	23.52933988	25.49557741	26.77837432	25.56400036	24.40839681	24.49237574	30.90061791
ENSG00000116729	WLS	25.1741577	28.34083687	25.91426758	27.91180751	33.66932675	36.31953574	32.84818338	31.40611093	24.5164101	23.07134786	25.44468804	20.73933442	32.84488654	39.92277506	33.28197832	34.54337369
ENSG00000116731	PRDM2	42.05338222	47.6278225	39.45769702	43.49663378	48.22809653	50.4414989	43.7666036	46.48628946	44.58539887	43.73823763	42.84885465	42.6705846	40.39543517	28.95571458	44.54057039	39.31663987
ENSG00000116747	TROVE2	81.79189936	54.24702467	48.9556865	45.16958124	52.74513727	55.65958499	48.04104896	49.96128712	55.98191604	48.89064782	60.50746815	43.86250037	51.07406823	33.10179842	102.5124436	53.51082615
ENSG00000116750	UCHL5	98.0924076	68.70275355	58.33641684	52.12552065	53.64854542	55.61817161	55.47486698	46.02732751	79.77562018	68.87054957	89.76885939	69.92572523	60.83584896	49.61926147	94.41415808	53.44802001
ENSG00000116752	BCAS2	125.0991668	78.6315568	74.57680626	67.71034692	78.87448063	68.58056008	70.01727349	60.18958212	95.84192975	90.33892537	93.63645197	85.10278605	94.81331779	99.63975686	150.4108397	90.56644519
ENSG00000116754	SRSF11	204.286843	209.7602343	186.1488678	175.9236322	206.7414801	205.5346133	192.7681936	181.3555383	192.4065655	179.3038747	198.1632304	164.5638375	178.5704751	155.1437825	227.4433118	170.9582967
ENSG00000116761	CTH	11.57432538	10.195093	10.26017382	11.44648257	9.659517892	10.56041233	8.781197537	8.982541123	10.22906907	9.732330363	9.160087693	8.979098808	7.388751159	8.492784645	8.197045105	9.295307828
ENSG00000116786	PLEKHM2	29.51452972	40.13366832	44.55846915	47.54692762	39.81945146	38.63868512	42.83737635	45.17496959	42.69524481	47.23042676	39.69371334	51.64968341	37.37521572	40.19026434	15.90029231	38.43735399
ENSG00000116791	CRYZ	25.75287397	26.40072589	23.21730761	19.01877105	23.38437245	22.52887964	25.60021081	20.58772199	24.3496318	24.38807491	26.41158618	21.85178914	25.51006787	25.54522625	34.26957411	26.88102534
ENSG00000116793	PHTF1	0.964527115	0.989076186	1.231220858	0.968548526	1.146633419	0.869681016	1.115072703	1.376885866	0.945077033	0.400743015	0.966898145	0.476766308	0.862919843	0.869340161	1.283874535	1.570153349
ENSG00000116809	ZBTB17	13.4069269	17.27079187	18.82009026	19.72316998	16.99102248	15.94415195	17.33008826	16.26036641	24.8499667	24.44532391	23.66355987	27.49352379	22.0583885	23.33843969	10.36975586	22.79862663
ENSG00000116815	CD58	7.330406074	4.260635879	4.279958221	3.962243968	4.447547807	3.892857879	4.553213538	4.130657597	5.114534534	5.209659194	5.088937607	2.701675748	5.878641433	6.687232004	11.55487081	5.275715254
ENSG00000116819	TFAP2E	2.797128634	2.472690465	1.993405199	3.610044504	3.717871995	2.19490923	3.066449934	4.851883526	2.5016745	1.202229045	1.730238786	2.463292593	2.211232099	1.270574081	1.580153273	3.579949636
ENSG00000116830	TTF2	60.95811367	64.32799349	66.31003764	56.70411368	61.04954294	67.00685158	63.2803759	70.35231113	51.08975257	48.83339882	51.50004859	47.75609189	24.64714803	20.06169601	23.40602036	20.09796287
ENSG00000116857	TMEM9	110.4383547	116.8251141	140.3005482	147.0432762	115.9489612	112.5615714	128.5585904	130.6730252	128.19692	145.9277064	128.3430065	161.4648564	131.8110061	167.6489063	75.55107838	143.7004345
ENSG00000116863	ADPRHL2	33.27618547	39.60108884	40.86480657	52.91796944	36.51853707	34.45593357	36.19340149	43.20798978	43.13998694	43.05124961	40.15171772	61.02608748	36.9437558	51.62543107	19.3568776	41.38924229
ENSG00000116871	MAP7D1	127.4140319	172.8600842	168.4427393	205.9486365	173.940815	165.7363535	165.7741419	194.403171	191.572674	209.4740988	175.5683475	259.9170991	169.1322893	182.6951783	92.93276438	208.5791709
ENSG00000116874	WARS2	30.86486768	31.15589987	34.00514751	30.81745309	30.02094769	30.97720951	29.64234936	29.57026311	27.74079057	33.89140926	31.70408129	27.17567958	29.87859958	29.22320386	31.40554631	33.22444487
ENSG00000116883	RP11-268J15.5	1.92905423	1.141241753	1.465739117	2.025146917	1.077140484	1.242401451	1.068611341	1.573583846	0.8338915	1.316727049	0.661561889	0.953532617	1.132582294	1.939297281	0.395038318	0.62806134
ENSG00000116885	OSCP1	17.26503536	14.83614279	15.30231638	18.40242199	14.66300917	15.19871108	18.49162233	13.57216067	18.1788347	19.69365673	20.35575043	19.15011339	23.08310581	23.60592897	23.10974162	19.15587086
ENSG00000116898	MRPS15	161.4618391	124.2812269	136.3723674	126.5276574	122.2728182	111.4434101	127.3041336	120.0513343	161.3858017	170.8882714	150.4289957	155.7436607	150.4716477	188.4461979	154.3612229	160.0928355
